Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
5710,40420,1/10/2011,High,22,59.08,0.1,Regular Air,-2.61,2.88,1.49,Jeremy Pistek,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,1/12/2011
5711,40420,1/10/2011,High,50,886.363,0.08,Regular Air,450.02,20.99,0.99,Jeremy Pistek,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,1/12/2011
5716,40485,12/27/2009,Not Specified,36,222.25,0.05,Regular Air,-63.77,5.98,5.46,David Bremer,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,0.36,12/27/2009
5717,40485,12/27/2009,Not Specified,7,388.7135,0.01,Regular Air,-190.42,65.99,3.99,David Bremer,British Columbia,West,Corporate,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,12/28/2009
5781,40998,5/2/2009,Medium,43,1233.22,0.05,Regular Air,385.46,29.89,1.99,Nora Paige,British Columbia,West,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,5/3/2009
5782,40998,5/2/2009,Medium,39,144.82,0.08,Regular Air,28.4,4,1.3,Nora Paige,British Columbia,West,Small Business,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37,5/4/2009
5793,41091,5/24/2009,Medium,32,6310.69,0.1,Express Air,1318.83,218.08,18.06,Harold Dahlen,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Large Box,0.57,5/25/2009
5800,41152,9/3/2011,High,49,3702.92,0.03,Regular Air,541.92,76.72,19.95,Bobby Trafton,British Columbia,West,Corporate,Office Supplies,Appliances,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,Large Box,0.54,9/4/2011
5801,41152,9/3/2011,High,29,53.99,0.1,Regular Air,-15.12,1.88,1.49,Bobby Trafton,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,9/5/2011
5804,41157,4/16/2011,Medium,39,3854.4,0.09,Regular Air,1116.98,107.53,5.81,Nicole Brennan,British Columbia,West,Home Office,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,4/18/2011
5826,41349,12/17/2011,Critical,44,346.2,0,Express Air,-335.69,7.38,11.51,Jennifer Patt,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,0.36,12/18/2011
5827,41349,12/17/2011,Critical,4,85.96,0.08,Express Air,-7.48,20.24,8.99,Jennifer Patt,British Columbia,West,Home Office,Furniture,Office Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",Small Pack,0.46,12/19/2011
5828,41349,12/17/2011,Critical,39,475.52,0.07,Regular Air,-70.43,12.44,6.27,Jennifer Patt,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.57,12/19/2011
5841,41440,9/22/2009,High,20,92.94,0.09,Regular Air,37.77,4.91,0.5,Alejandro Savely,British Columbia,West,Corporate,Office Supplies,Labels,Avery 493,Small Box,0.36,9/23/2009
5842,41440,9/22/2009,High,19,6070.96,0.01,Delivery Truck,173.48,296.18,54.12,Alejandro Savely,British Columbia,West,Corporate,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,9/25/2009
5850,41539,5/3/2011,High,24,41.85,0.04,Express Air,-8.44,1.6,1.29,Charles Crestani,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,0.42,5/5/2011
5851,41539,5/3/2011,High,41,2303.7125,0.04,Regular Air,398.22,65.99,8.99,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,5/4/2011
5859,41574,9/20/2010,High,23,283.82,0.01,Regular Air,-38.94,11.97,5.81,Brendan Murry,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,9/22/2010
5902,41831,7/21/2012,Not Specified,43,3441.09,0.03,Delivery Truck,431.95,80.97,30.06,Muhammed Lee,British Columbia,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,7/23/2012
5903,41831,7/21/2012,Not Specified,38,209.61,0.05,Regular Air,-96.29,5.28,5.66,Muhammed Lee,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,7/22/2012
5906,41888,2/28/2009,Low,18,1979.47,0.1,Regular Air,690.27,120.98,9.07,Victoria Pisteka,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,3/9/2009
5907,41888,2/28/2009,Low,23,187.8,0.08,Express Air,-41.83,8.32,2.38,Victoria Pisteka,British Columbia,West,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,3/4/2009
5908,41888,2/28/2009,Low,29,2823.037,0.1,Regular Air,372.4,125.99,4.2,Victoria Pisteka,British Columbia,West,Corporate,Technology,Telephones and Communication,V3682,Small Box,0.59,2/28/2009
5927,42054,9/14/2012,Medium,32,94.55,0.01,Regular Air,6.74,2.88,1.49,Patrick Bzostek,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,9/16/2012
5940,42148,10/20/2011,Critical,11,45.31,0.07,Regular Air,-10.64,3.98,2.97,Jeremy Pistek,British Columbia,West,Corporate,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,10/23/2011
5959,42306,9/14/2012,High,4,36.46,0.1,Regular Air,-7.41,8.69,2.99,Maureen Gastineau,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,9/16/2012
5967,42338,11/2/2009,Not Specified,14,63.91,0.04,Regular Air,-44.47,4.14,6.6,Adam Hart,British Columbia,West,Corporate,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box,0.49,11/4/2009
5968,42338,11/2/2009,Not Specified,32,1909.0065,0.01,Regular Air,344.13,65.99,8.99,Adam Hart,British Columbia,West,Corporate,Technology,Telephones and Communication,SC-3160,Small Box,0.59,11/4/2009
5972,42343,8/14/2009,Critical,46,3412.08,0.04,Delivery Truck,239.23,70.98,26.85,Berenike Kampe,British Columbia,West,Corporate,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Jumbo Box,,8/16/2009
5973,42343,8/14/2009,Critical,31,1311.68,0.03,Regular Air,230.37,40.99,17.48,Berenike Kampe,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,8/15/2009
5991,42467,10/14/2010,High,10,238.88,0.01,Regular Air,-48.21,22.38,15.1,Julia Barnett,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,10/14/2010
5992,42467,10/14/2010,High,39,1235.29,0,Express Air,53.63,30.98,6.5,Julia Barnett,British Columbia,West,Home Office,Technology,Computer Peripherals,Belkin ErgoBoard™ Keyboard,Small Box,0.64,10/16/2010
5993,42467,10/14/2010,High,12,1928.327,0.09,Regular Air,-253.37,195.99,8.99,Julia Barnett,British Columbia,West,Home Office,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,10/16/2010
6005,42529,10/10/2010,Low,8,57.15,0.03,Regular Air,-33.95,5.98,7.5,Bobby Elias,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1920,Small Box,0.4,10/15/2010
6008,42563,8/12/2010,Medium,7,44.25,0.07,Express Air,-14.36,4.24,5.41,Jeremy Pistek,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,8/12/2010
6011,42567,1/11/2010,Critical,12,1940.32,0,Delivery Truck,-18.81,146.34,43.75,Tom Prescott,British Columbia,West,Small Business,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,1/13/2010
6024,42691,5/24/2010,Low,50,2447.65,0,Regular Air,1170.35,46.94,6.77,Noel Staavos,British Columbia,West,Home Office,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44,6/2/2010
6025,42691,5/24/2010,Low,7,1069.64,0.09,Regular Air,-139.75,161.55,19.99,Noel Staavos,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,5/28/2010
6058,42919,10/6/2011,Medium,7,1143.4285,0.04,Express Air,-475.66,195.99,4.2,David Bremer,British Columbia,West,Corporate,Technology,Telephones and Communication,T65,Small Box,0.56,10/7/2011
6070,43010,10/9/2012,Critical,40,233.2,0,Regular Air,74.83,5.68,1.46,Bryan Spruell,British Columbia,West,Home Office,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Wrap Bag,0.39,10/9/2012
6071,43010,10/9/2012,Critical,24,245.53,0.02,Regular Air,83.16,10.14,2.27,Bryan Spruell,British Columbia,West,Home Office,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,10/11/2012
6074,43043,4/14/2012,Critical,4,904.12,0.07,Regular Air,28.81,225.04,11.79,Adam Hart,British Columbia,West,Corporate,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,0.42,4/16/2012
6092,43170,5/13/2010,Low,25,7667.78,0.04,Delivery Truck,1494.01,306.14,26.53,Bobby Elias,British Columbia,West,Small Business,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,5/20/2010
6093,43170,5/13/2010,Low,40,1305.85,0,Regular Air,65.01,30.98,17.08,Bobby Elias,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 197,Small Box,0.4,5/17/2010
6130,43397,5/12/2011,Critical,35,2130.31,0.08,Delivery Truck,-319.26,60.89,32.41,Damala Kotsonis,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,0.56,5/13/2011
6146,43494,1/3/2012,Medium,2,3668.28,0.09,Regular Air,-4858.67,1938.02,13.99,Jill Matthias,British Columbia,West,Consumer,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,1/4/2012
6165,43682,8/27/2012,Medium,14,1849.6,0.06,Regular Air,62.16,155.99,8.99,Tim Taslimi,British Columbia,West,Corporate,Technology,Telephones and Communication,R280,Small Box,0.55,8/29/2012
6181,43814,1/9/2011,Medium,40,197.1,0.09,Regular Air,-12.88,5.28,2.99,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,1/10/2011
6182,43814,1/9/2011,Medium,47,199.48,0.03,Regular Air,13.8,4.2,2.26,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36,1/10/2011
6183,43815,6/13/2012,Not Specified,40,635.59,0.07,Regular Air,202.83,16.51,2.99,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,JM Magazine Binder,Small Box,0.37,6/14/2012
6184,43815,6/13/2012,Not Specified,22,1251.4,0.01,Regular Air,539.45,55.48,6.79,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,6/14/2012
6185,43815,6/13/2012,Not Specified,45,3577.81,0.03,Regular Air,-1097.97,78.8,35,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Space Solutions™ Industrial Galvanized Steel Shelving.,Large Box,0.83,6/14/2012
6186,43844,10/31/2010,High,25,1009.868,0.02,Regular Air,170.57,45.99,4.99,Deborah Brumfield,British Columbia,West,Small Business,Technology,Telephones and Communication,KF 788,Small Box,0.56,10/31/2010
6187,43846,2/26/2009,High,9,31.36,0.1,Regular Air,-8.28,3.6,2.2,Jill Matthias,British Columbia,West,Consumer,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Wrap Bag,0.39,2/27/2009
6207,43974,9/16/2009,Not Specified,8,64.23,0.03,Regular Air,15.83,7.64,1.39,Harold Dahlen,British Columbia,West,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,9/17/2009
6209,44000,10/4/2012,Not Specified,17,119.51,0.06,Regular Air,-51.3,7.1,6.05,Dan Campbell,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,10/4/2012
6210,44000,10/4/2012,Not Specified,19,332.38,0.05,Regular Air,89.95,17.78,5.03,Dan Campbell,British Columbia,West,Small Business,Furniture,Office Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Small Box,0.54,10/5/2012
6214,44003,11/17/2011,Low,38,202.42,0.09,Regular Air,0.86,5.34,2.99,Maris LaWare,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,11/21/2011
6224,44069,1/2/2009,Critical,16,137.63,0.09,Express Air,26.71,9.11,2.15,Elizabeth Moffitt,British Columbia,West,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,1/4/2009
6225,44069,1/2/2009,Critical,43,614.8,0.08,Regular Air,247.79,15.04,1.97,Elizabeth Moffitt,British Columbia,West,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,1/2/2009
6229,44099,3/12/2012,Medium,34,11823.52,0.1,Regular Air,4592.74,367.99,19.99,Alan Schoenberger,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,3/14/2012
6230,44099,3/12/2012,Medium,19,80.81,0.1,Regular Air,-67.46,4.24,5.41,Alan Schoenberger,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,3/14/2012
6231,44133,1/6/2010,High,35,181.15,0.06,Regular Air,-46.68,5.28,3.96,Mark Packer,British Columbia,West,Small Business,Furniture,Office Furnishings,"Master Big Foot® Doorstop, Beige",Wrap Bag,0.54,1/7/2010
6249,44261,3/23/2012,High,31,13064.06,0.01,Express Air,5979.56,420.98,19.99,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,3/25/2012
6250,44261,3/23/2012,High,34,4771.89,0.05,Delivery Truck,-427.99,140.98,36.09,Juliana Krohn,British Columbia,West,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,3/25/2012
6251,44261,3/23/2012,High,1,3360.3,0.05,Delivery Truck,-7961.43,3502.14,8.73,Juliana Krohn,British Columbia,West,Corporate,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,0.57,3/24/2012
6252,44261,3/23/2012,High,10,306.663,0.07,Regular Air,-17.41,35.99,5.99,Juliana Krohn,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,3/26/2012
6263,44323,8/7/2012,Medium,27,21320.58,0.09,Delivery Truck,5381.02,810.98,16.06,Barry Weirich,British Columbia,West,Corporate,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56,8/9/2012
6289,44517,4/23/2009,Medium,5,32.5,0.03,Regular Air,-16.67,5.28,5.61,Christy Brittain,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1954,Small Box,0.4,4/24/2009
6294,44549,1/22/2012,Medium,5,11.25,0.08,Regular Air,-4.96,2.08,1.49,Bill Shonely,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,0.38,1/23/2012
6315,44679,6/3/2012,Medium,22,127.51,0.07,Regular Air,26.74,5.98,1.49,Debra Catini,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,6/4/2012
6316,44679,6/3/2012,Medium,35,2004.22,0.08,Regular Air,338.91,60.65,12.23,Debra Catini,British Columbia,West,Small Business,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,6/5/2012
6329,44836,9/11/2009,Medium,21,125.79,0.02,Regular Air,28.53,5.98,1.49,Tamara Willingham,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,9/12/2009
6358,45120,4/9/2009,Critical,39,14591.44,0.07,Delivery Truck,5475.8,400.97,48.26,Emily Phan,British Columbia,West,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,4/10/2009
6367,45158,4/10/2010,Low,40,375.52,0.09,Regular Air,131.7,9.68,2.03,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag,0.37,4/12/2010
6368,45158,4/10/2010,Low,15,63.84,0.03,Express Air,23.52,3.78,0.71,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,4/15/2010
6377,45254,7/26/2010,High,45,3327.84,0.06,Delivery Truck,-3033.57,70.89,89.3,Corey Lock,British Columbia,West,Home Office,Furniture,Tables,KI Conference Tables,Jumbo Box,0.69,7/27/2010
6379,45315,4/20/2012,Medium,32,1141.9,0.02,Regular Air,175.32,34.76,8.22,Peter Buhler,British Columbia,West,Consumer,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,4/21/2012
6387,45380,4/30/2009,Critical,34,1912.9845,0.06,Express Air,288.09,65.99,8.8,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,6120,Small Box,0.58,5/1/2009
6388,45380,4/30/2009,Critical,24,4170.865,0,Express Air,1030.51,195.99,4.2,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,KH 688,Small Box,0.57,5/2/2009
6393,45409,4/12/2010,Critical,11,3427.31,0.1,Delivery Truck,124.36,320.98,58.95,Damala Kotsonis,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,4/15/2010
6394,45409,4/12/2010,Critical,10,36.26,0.08,Regular Air,-28.37,3.28,3.97,Damala Kotsonis,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,4/13/2010
6395,45409,4/12/2010,Critical,50,893.1375,0,Regular Air,11,20.99,1.25,Damala Kotsonis,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,4/15/2010
6406,45539,8/2/2009,Not Specified,15,269.2,0.02,Express Air,69.61,16.48,1.99,Grant Thornton,British Columbia,West,Corporate,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Pack,0.42,8/4/2009
6407,45539,8/2/2009,Not Specified,27,87.33,0.08,Regular Air,13.82,3.38,0.85,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Fluorescent Desk Style Markers,Wrap Bag,0.48,8/4/2009
6418,45605,4/10/2010,Medium,7,1494.27,0.05,Delivery Truck,-248.78,212.6,52.2,Nora Paige,British Columbia,West,Small Business,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,4/12/2010
6423,45664,6/9/2012,Not Specified,24,473.03,0.09,Regular Air,26.27,19.98,10.49,Karen Carlisle,British Columbia,West,Home Office,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,6/10/2012
6426,45671,6/12/2011,Low,13,126.68,0.05,Regular Air,7,9.77,6.02,Charles Crestani,British Columbia,West,Consumer,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,6/19/2011
6430,45728,6/21/2010,High,49,1711.79,0.01,Regular Air,812.32,33.29,1.99,Keith Herrera,British Columbia,West,Small Business,Technology,Computer Peripherals,Verbatim 4.7GB DVD-R,Small Pack,0.41,6/22/2010
6437,45762,7/21/2010,Low,21,793.85,0.01,Regular Air,308.53,37.94,5.08,Barry Weirich,British Columbia,West,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,7/26/2010
6486,46151,11/8/2009,Critical,23,203.91,0.02,Regular Air,-35.44,8.6,6.19,Tony Molinari,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,11/10/2009
6523,46407,3/26/2009,Not Specified,7,38.37,0.1,Regular Air,-29,5.18,5.74,Rick Huthwaite,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,3/28/2009
